"co_prod"|"cod_parent"|"Nombre"|"presentacion"|"cont_rec"|"tipo_cont"|"dosis"|"cant_comp"|"cod_isp"|"vigencia"|"droga"|"grupo"|"temp"
16020|0|"FLUTICORT CFC 250 mcg/dosis nhalaci�n"||1|4|0|0|"'NULL'"|1|"(Fluticasona)"|244|2
16021|16020||"60 dosis"|1|4|178|6|"'NULL'"|1|"(Fluticasona)"||2
16022|16020||"120 dosis"|1|4|178|6|"'NULL'"|1|"(Fluticasona)"||2
16023|0|"FULGRAM �400 mg"||1|4|0|0|"'NULL'"|1|"(Norfloxacino)"|414|9
16024|16023||"10 comp"|1|4|1|1|"'NULL'"|1|"(Norfloxacino)"||9
16025|16023||"40 comp"|1|4|1|1|"'NULL'"|1|"(Norfloxacino)"||9
16026|0|"GARSULAN sol. oft�lmica"||1|4|0|0|"'NULL'"|1|"(Gatifloxacino//Prednisona)"|254|2
16027|16026||"10 ml"|1|4|142|6|"'NULL'"|1|"(Gatifloxacino//Prednisona)"||2
16028|0|"GREPIFLOX 500 mg/100 ml sol. inyect.para perfusi�n"||1|4|0|0|"'NULL'"|1|"(Levofloxacino)"|334|1
16029|16028||"100 ml"|1|4|121|48|"'NULL'"|1|"(Levofloxacino)"||1
16030|0|"HIALUB �100 mg �sol. �inyect."||1|4|0|0|"'NULL'"|1|"(Hidrocortisona)"|283|2
16031|16030||"1 vial"|1|4|105|29|"'NULL'"|1|"(Hidrocortisona)"||2
16032|16030||"5 viales"|1|4|105|29|"'NULL'"|1|"(Hidrocortisona)"||2
16033|0|"HIALUB �500 mg �sol. �inyect."||1|4|0|0|"'NULL'"|1|"(Hidrocortisona)"|283|2
16034|16033||"1 fco amp"|1|4|105|29|"'NULL'"|1|"(Hidrocortisona)"||2
16035|0|"HIDROCORTISONA �20 mg"||1|4|0|0|"'NULL'"|1|"(Hidrocortisona)"|283|9
16036|16035||"20 comp"|1|4|1|1|"'NULL'"|1|"(Hidrocortisona)"||9
16037|0|"HIDROCORTISONA �500 mg sol. �inyect."||1|4|0|0|"'NULL'"|1|"(Hidrocortisona)"|283|1
16038|16037||"1 fco amp"|1|4|105|29|"'NULL'"|1|"(Hidrocortisona)"||1
16039|0|"HIDROCORTISONA 100 mg sol. �inyect."||1|4|0|0|"'NULL'"|1|"(Hidrocortisona)"|283|1
16040|16039||"1 fco amp"|1|4|105|29|"'NULL'"|1|"(Hidrocortisona)"||1
16041|0|"HIDROXICLOROQUINA SULFATO 200 mg"||1|4|0|0|"'NULL'"|1|"(Hidroxicloroquina)"|284|2
16042|16041||"30 comp"|1|4|1|1|"'NULL'"|1|"(Hidroxicloroquina)"||2
16043|0|"INDUCTAL �2 mg"||1|4|0|0|"'NULL'"|1|"(Eszopiclona)"|201|1
16044|16043||"10 comp"|1|4|1|1|"'NULL'"|1|"(Eszopiclona)"||1
16045|16043||"15 comp"|1|4|1|1|"'NULL'"|1|"(Eszopiclona)"||1
16046|16043||"30 comp"|1|4|1|1|"'NULL'"|1|"(Eszopiclona)"||1
16047|0|"INDUCTAL �3 mg"||1|4|0|0|"'NULL'"|1|"(Eszopiclona)"|201|1
16048|16047||"10 comp"|1|4|1|1|"'NULL'"|1|"(Eszopiclona)"||1
16049|16047||"15 comp"|1|4|1|1|"'NULL'"|1|"(Eszopiclona)"||1
16050|16047||"30 comp"|1|4|1|1|"'NULL'"|1|"(Eszopiclona)"||1
16051|0|"INFLADER �20 mg"||1|4|0|0|"'NULL'"|1|"(Isotretino�na)"|313|2
16052|16051||"10 c�ps"|1|4|17|1|"'NULL'"|1|"(Isotretino�na)"||2
16053|16051||"30 c�ps"|1|4|17|1|"'NULL'"|1|"(Isotretino�na)"||2
16054|0|"KENATRUM 37,5/325"||1|4|0|0|"'NULL'"|1|"(Paracetamol//Tramadol)"|441|1
16055|16054||"5 comp"|1|4|1|1|"'NULL'"|1|"(Paracetamol//Tramadol)"||1
16056|16054||"30 comp"|1|4|1|1|"'NULL'"|1|"(Paracetamol//Tramadol)"||1
16057|0|"KLADJOS �0,1% sol. oft�lmica"||1|4|0|0|"'NULL'"|1|"(Dexametasona)"|135|2
16058|16057||"2.5 ml"|1|4|142|6|"'NULL'"|1|"(Dexametasona)"||2
16059|16057||"5 ml"|1|4|142|6|"'NULL'"|1|"(Dexametasona)"||2
16060|16057||"15 ml"|1|4|142|6|"'NULL'"|1|"(Dexametasona)"||2
16061|0|"KOIDE D jarabe"||1|4|0|0|"'NULL'"|1|"(Betametasona//Dexclorfenamina)"|88|2
16062|16061||"60 ml"|1|4|35|6|"'NULL'"|1|"(Betametasona//Dexclorfenamina)"||2
16063|16061||"120 ml"|1|4|35|6|"'NULL'"|1|"(Betametasona//Dexclorfenamina)"||2
16064|0|"LEVOXIN �500 mg"||1|4|0|0|"'NULL'"|1|"(Levofloxacino)"|334|1
16065|16064||"10 comp"|1|4|1|1|"'NULL'"|1|"(Levofloxacino)"||1
16066|16064||"30 comp"|1|4|1|1|"'NULL'"|1|"(Levofloxacino)"||1
16067|0|"LODUX �100 mg"||1|4|0|0|"'NULL'"|1|"(Clozapina)"|199|1
16068|16067||"10 comp"|1|4|1|1|"'NULL'"|1|"(Clozapina)"||1
16069|16067||"30 comp"|1|4|1|1|"'NULL'"|1|"(Clozapina)"||1
16070|0|"LOMEFLOXACINO �400 mg"||1|4|0|0|"'NULL'"|1|"(Lomefloxacino)"|0|9
16071|16070||"5 comp"|1|4|1|1|"'NULL'"|1|"(Lomefloxacino)"||9
16072|16070||"30 comp"|1|4|1|1|"'NULL'"|1|"(Lomefloxacino)"||9
16073|16070||"comp"|1|4|1|1|"'NULL'"|1|"(Lomefloxacino)"||9
16074|0|"MANOL PLUS"||1|4|0|0|"'NULL'"|1|"(Paracetamol//Tramadol)"|441|1
16075|16074||"5 comp"|1|4|1|1|"'NULL'"|1|"(Paracetamol//Tramadol)"||1
16076|16074||"10 comp"|1|4|1|1|"'NULL'"|1|"(Paracetamol//Tramadol)"||1
16077|16074||"30 comp"|1|4|1|1|"'NULL'"|1|"(Paracetamol//Tramadol)"||1
16078|0|"MEDROXIPROGESTERONA �150 mg/1 ml �inyect."||1|4|0|0|"'NULL'"|1|"(Medroxiprogesterona)"|357|2
16079|16078||"1 fco amp"|1|4|105|29|"'NULL'"|1|"(Medroxiprogesterona)"||2
16080|0|"METILPREDNISOLONA 500 mg sol. �inyect."||1|4|0|0|"'NULL'"|1|"(Metilprednisolona)"|375|1
16081|16080||"1 fco amp"|1|4|105|29|"'NULL'"|1|"(Metilprednisolona)"||1
16082|0|"METILPREDNISOLONA �1 g sol. �inyect."||1|4|0|0|"'NULL'"|1|"(Metilprednisolona)"|375|1
16083|16082||"1 fco amp"|1|4|105|29|"'NULL'"|1|"(Metilprednisolona)"||1
16084|16082||"5 fco amp"|1|4|105|29|"'NULL'"|1|"(Metilprednisolona)"||1
16085|0|"METILPREDNISOLONA 125 mg sol. �inyect."||1|4|0|0|"'NULL'"|1|"(Metilprednisolona)"|375|1
16086|16085||"1 fco amp"|1|4|105|29|"'NULL'"|1|"(Metilprednisolona)"||1
16087|0|"METILPREDNISOLONA �40 mg sol. �inyect."||1|4|0|0|"'NULL'"|1|"(Metilprednisolona)"|375|1
16088|16087||"1 fco amp"|1|4|105|29|"'NULL'"|1|"(Metilprednisolona)"||1
16089|0|"METILPREDNISOLONA �500 mg sol. �inyect."||1|4|0|0|"'NULL'"|1|"(Metilprednisolona)"|375|1
16090|16089||"1 fco amp"|1|4|105|29|"'NULL'"|1|"(Metilprednisolona)"||1
16091|0|"MIFEAPROFA �200 mg"||1|4|0|0|"'NULL'"|1|"(Mifepristona)"|0|2
16092|16091||"5 comp"|1|4|1|1|"'NULL'"|1|"(Mifepristona)"||2
16093|16091||"10 comp"|1|4|1|1|"'NULL'"|1|"(Mifepristona)"||2
16094|0|"MISOAPROFA S 20 mg"||1|4|0|0|"'NULL'"|1|"(Mifepristona)"|0|2
16095|16094||"5 comp"|1|4|1|1|"'NULL'"|1|"(Mifepristona)"||2
16096|16095||"10 comp"|1|4|1|1|"'NULL'"|1|"(Mifepristona)"||2
16097|0|"MISOPROSTOL �200 mcg"||1|4|0|0|"'NULL'"|1|"(Misoprostol)"|389|2
16098|16097||"10 comp"|1|4|1|1|"'NULL'"|1|"(Misoprostol)"||2
16099|16097||"28 tab"|1|4|26|1|"'NULL'"|1|"(Misoprostol)"||2
16100|0|"MODAFINILO 200 mg comp. Dispersables"||1|4|0|0|"'NULL'"|1|"(Modafilino)"|391|2
16101|16100||"28 tab"|1|4|26|1|"'NULL'"|1|"(Modafilino)"||2
16102|0|"MODAVITAE �100 mg"||1|4|0|0|"'NULL'"|1|"(Modafilino)"|391|2
16103|16102||"30 comp"|1|4|1|1|"'NULL'"|1|"(Modafilino)"||2
16104|0|"MODAVITAE 200 mg"||1|4|0|0|"'NULL'"|1|"(Modafilino)"|391|2
16105|16104||"30 comp"|1|4|1|1|"'NULL'"|1|"(Modafilino)"||2
16106|0|"MONDRIAN �150 mg"||1|4|0|0|"'NULL'"|1|"(Bupropion)"|110|1
16107|16106||"15 comp"|1|4|1|1|"'NULL'"|1|"(Bupropion)"||1
16108|16106||"30 comp"|1|4|1|1|"'NULL'"|1|"(Bupropion)"||1
16109|0|"NABUMEX �250 mcg/dosis ��nebulizaci�n"||1|4|0|0|"'NULL'"|1|"(Beclometasona)"|81|2
16110|16109||"1 fco"|1|4|178|6|"'NULL'"|1|"(Beclometasona)"||2
16111|0|"NAXELAN 100 mg"||1|4|0|0|"'NULL'"|1|"(Modafilino)"|391|1
16112|16111||"28 comp"|1|4|1|1|"'NULL'"|1|"(Modafilino)"||1
16113|0|"NAXELAN �200 mg"||1|4|0|0|"'NULL'"|1|"(Modafilino)"|391|1
16114|16113||"28 comp"|1|4|1|1|"'NULL'"|1|"(Modafilino)"||1
16115|0|"NAXODOL PLUS"||1|4|0|0|"'NULL'"|1|"(Paracetamol//Tramadol)"|441|1
16116|16115||"5 comp"|1|4|1|1|"'NULL'"|1|"(Paracetamol//Tramadol)"||1
16117|16115||"15 comp"|1|4|1|1|"'NULL'"|1|"(Paracetamol//Tramadol)"||1
16118|16115||"30 comp"|1|4|1|1|"'NULL'"|1|"(Paracetamol//Tramadol)"||1
16119|0|"NEORESOTYL �250 mg"||1|4|0|0|"'NULL'"|1|"(Armodafinilo)"|66|2
16120|16119||"10 comp"|1|4|1|1|"'NULL'"|1|"(Armodafinilo)"||2
16121|16119||"30 comp"|1|4|1|1|"'NULL'"|1|"(Armodafinilo)"||2
16122|0|"NEUMOCORT NEBU 1mg/ml �inhalaci�n oral"||1|4|0|0|"'NULL'"|1|"(Budesonida)"|107|2
16123|16122||"100 ml"|1|4|178|6|"'NULL'"|1|"(Budesonida)"||2
16124|0|"NEUMOCORTPLUS DPI 160/4,5 c�ps. para inhalaci�n"||1|4|0|0|"'NULL'"|1|"(Budesonida//Formoterol)"|108|1
16125|16124||"200 dosis"|1|4|178|6|"'NULL'"|1|"(Budesonida//Formoterol)"||1
16126|0|"NIRCIP �200 mg/100 ml sol. �inyect."||1|4|0|0|"'NULL'"|1|"(Ciprofloxacino)"|154|2
16127|16126||"100 ml"|1|4|121|48|"'NULL'"|1|"(Ciprofloxacino)"||2
16128|0|"NOVOINSOMNIUM ��2 mg"||1|4|0|0|"'NULL'"|1|"(Eszopiclona)"|201|1
16129|16128||"30 comp"|1|4|1|1|"'NULL'"|1|"(Eszopiclona)"||1
16130|0|"NUVIGIL �150 mg"||1|4|0|0|"'NULL'"|1|"(Armodafinilo)"|66|2
16131|16130||"30 comp"|1|4|1|1|"'NULL'"|1|"(Armodafinilo)"||2
16132|0|"OCUGARD 5 �0,5 % �susp. oft�lmica"||1|4|0|0|"'NULL'"|1|"(Loteprednol)"|352|1
16133|16132||"10 ml"|1|4|142|6|"'NULL'"|1|"(Loteprednol)"||1
16134|0|"OSELTAMIVIR �75 mg"||1|4|0|0|"'NULL'"|1|"(Oseltamivir)"|425|1
16135|16134||"10 c�ps"|1|4|17|1|"'NULL'"|1|"(Oseltamivir)"||1
16136|0|"OSELTERO �6 mg/ml susp.oral"||1|4|0|0|"'NULL'"|1|"(Oseltamivir)"|425|1
16137|16136||"1 fco"|1|4|35|6|"'NULL'"|1|"(Oseltamivir)"||1
16138|0|"OXITONE aerosol. para inhalaci�n"||1|4|0|0|"'NULL'"|1|"(Beclometasona//Salbutamol)"|82|2
16139|16138||"1 fco"|1|4|178|6|"'NULL'"|1|"(Beclometasona//Salbutamol)"||2
16140|0|"PARACETAMOL/TRAMADOL �325/37,5"||1|4|0|0|"'NULL'"|1|"(Paracetamol//Tramadol)"|0|1
16141|16140||"30 comp"|1|4|1|1|"'NULL'"|1|"(Paracetamol//Tramadol)"||1
16142|0|"PISAZOL �100 mg/2ml sol. �inyect."||1|4|0|0|"'NULL'"|1|"(Tramadol)"|543|2
16143|16142||"1 fco amp"|1|4|105|48|"'NULL'"|1|"(Tramadol)"||2
16144|0|"PLURICEF �200 mg"||1|4|0|0|"'NULL'"|1|"(Cefpodoxima)"|134|1
16145|16144||"10 comp"|1|4|1|1|"'NULL'"|1|"(Cefpodoxima)"||1
16146|0|"POENBIOTIC susp. oft�lmica"||1|4|0|0|"'NULL'"|1|"(Ciprofloxacino//Dexametasona)"|155|2
16147|16146||"5 ml"|1|4|142|6|"'NULL'"|1|"(Ciprofloxacino//Dexametasona)"||2
16148|0|"POENBIOTIC �ung. �oft�lmico"||1|4|0|0|"'NULL'"|1|"(Ciprofloxacino//Dexametasona)"|155|2
16149|16148||"3.5 gr"|1|4|150|1|"'NULL'"|1|"(Ciprofloxacino//Dexametasona)"||2
16150|0|"POENTOBRAL PLUS susp. oft�lmica"||1|4|0|0|"'NULL'"|1|"(Dexametasona//Tobramicina)"|136|2
16151|16150||"5 ml"|1|4|142|6|"'NULL'"|1|"(Dexametasona//Tobramicina)"||2
16152|0|"PREDNISOLONA ��1% susp. oft�lmica"||1|4|0|0|"'NULL'"|1|"(Prednisolona)"|461|2
16153|16152||"5 ml"|1|4|142|6|"'NULL'"|1|"(Prednisolona)"||2
16154|0|"PREDNISONA �20 mg/5 ml susp.oral"||1|4|0|0|"'NULL'"|1|"(Prednisona)"|462|1
16155|16154||"30 ml"|1|4|35|6|"'NULL'"|1|"(Prednisona)"||1
16156|16154||"100 ml"|1|4|35|6|"'NULL'"|1|"(Prednisona)"||1
16157|0|"PREDSOLETS FORTE 1% susp. oft�lmica"||1|4|0|0|"'NULL'"|1|"(Prednisolona)"|461|2
16158|16157||"5 ml"|1|4|142|6|"'NULL'"|1|"(Prednisolona)"||2
16159|0|"PREDSOLETS FORTE 1% �ung. �oft�lmico"||1|4|0|0|"'NULL'"|1|"(Prednisolona)"|461|2
16160|16159||"3.5 gr"|1|4|150|1|"'NULL'"|1|"(Prednisolona)"||2
16161|0|"PREDSOLETS 0,12% susp. oft�lmica"||1|4|0|0|"'NULL'"|1|"(Prednisolona)"|461|2
16162|16161||"5 ml"|1|4|142|6|"'NULL'"|1|"(Prednisolona)"||2
16163|0|"PREDSOLETS �0,12% �ung. �oft�lmico"||1|4|0|0|"'NULL'"|1|"(Prednisolona)"|461|2
16164|16163||"3.5 gr"|1|4|150|1|"'NULL'"|1|"(Prednisolona)"||2
16165|0|"PROXTEN PLUS �1% susp. oft�lmica"||1|4|0|0|"'NULL'"|1|"(Prednisolona)"|461|2
16166|16165||"5 ml"|1|4|142|6|"'NULL'"|1|"(Prednisolona)"||2
16167|0|"PULMICORT TURBUHALER �400 mcg/dosis inhr bucal"||1|4|0|0|"'NULL'"|1|"(Budesonida)"|107|2
16168|16167||"200 dosis"|1|4|178|6|"'NULL'"|1|"(Budesonida)"||2
16169|0|"RABEFLUX �20 mg"||1|4|0|0|"'NULL'"|1|"(Rabeprazol)"|473|1
16170|16169||"30 comp"|1|4|1|1|"'NULL'"|1|"(Rabeprazol)"||1
16171|0|"RAMGIC �100mg/2ml sol. �inyect."||1|4|0|0|"'NULL'"|1|"(Tramadol)"|543|1
16172|16171||"1 amp"|1|4|90|48|"'NULL'"|1|"(Tramadol)"||1
16173|16172||"10 amp"|1|4|90|48|"'NULL'"|1|"(Tramadol)"||1
16174|0|"RANITIDINA �50 mg/2 ml sol. �inyect."||1|4|0|0|"'NULL'"|1|"(Ranitidina)"|477|2
16175|16174||"1 amp"|1|4|90|48|"'NULL'"|1|"(Ranitidina)"||2
16176|16174||"10 amp"|1|4|90|48|"'NULL'"|1|"(Ranitidina)"||2
16177|0|"RANITIDINA 50 mg/5 ml sol. �inyect."||1|4|0|0|"'NULL'"|1|"(Ranitidina)"|477|2
16178|16177||"5 amp"|1|4|90|48|"'NULL'"|1|"(Ranitidina)"||2
16179|0|"RAPAMUNE GRAGEAS 1 mg"||1|4|0|0|"'NULL'"|1|"(Sirolimus)"|505|1
16180|16179||"30 grageas"|1|4|9|1|"'NULL'"|1|"(Sirolimus)"||1
16181|0|"RECAMICINA �500 mg"||1|4|0|0|"'NULL'"|1|"(Levofloxacino)"|334|2
16182|16181||"14 comp"|1|4|1|1|"'NULL'"|1|"(Levofloxacino)"||2
16183|16182||"21 comp"|1|4|1|1|"'NULL'"|1|"(Levofloxacino)"||2
16184|0|"RECAMICINA �750 mg"||1|4|0|0|"'NULL'"|1|"(Levofloxacino)"|334|2
16185|16184||"7 comp"|1|4|1|1|"'NULL'"|1|"(Levofloxacino)"||2
16186|16184||"14 comp"|1|4|1|1|"'NULL'"|1|"(Levofloxacino)"||2
16187|0|"RECAMICINA sol.oral 25 mg/mL"||1|4|0|0|"'NULL'"|1|"(Levofloxacino)"|334|1
16188|16187||"60 ml"|1|4|35|6|"'NULL'"|1|"(Levofloxacino)"||1
16189|16187||"120 ml"|1|4|35|6|"'NULL'"|1|"(Levofloxacino)"||1
16190|0|"RINOMASE inhalador nasal 50 mcg/ dosis"||1|4|0|0|"'NULL'"|1|"(Mometasona)"|393|2
16191|16190||"15 ml"|1|4|450|6|"'NULL'"|1|"(Mometasona)"||2
16192|0|"SANIPLACEN �5 mg"||1|4|0|0|"'NULL'"|1|"(Zoleplon)"|576|1
16193|16192||"10 c�ps"|1|4|17|1|"'NULL'"|1|"(Zoleplon)"||1
16194|16192||"30 c�ps"|1|4|17|1|"'NULL'"|1|"(Zoleplon)"||1
16195|0|"SANIPLACEN �10 mg"||1|4|0|0|"'NULL'"|1|"(Zoleplon)"|576|1
16196|16195||"10 c�ps"|1|4|17|1|"'NULL'"|1|"(Zoleplon)"||1
16197|16195||"30 c�ps"|1|4|17|1|"'NULL'"|1|"(Zoleplon)"||1
16198|0|"SEFIXI 1000 sol. �inyect."||1|4|0|0|"'NULL'"|1|"(Ceftriaxona)"|136|2
16199|16198||"1 amp"|1|4|90|17|"'NULL'"|1|"(Ceftriaxona)"||2
16200|0|"SIN-ALGIN"||1|4|0|0|"'NULL'"|1|"(Clormezanona//Paracetamol)"|190|9
16201|16200||"10 comp"|1|4|1|1|"'NULL'"|1|"(Clormezanona//Paracetamol)"||9
16202|16200||"30 comp"|1|4|1|1|"'NULL'"|1|"(Clormezanona//Paracetamol)"||9
16203|0|"SINTOFTONA susp. oft�lmica"||1|4|0|0|"'NULL'"|1|"(Cloranfenicol//Prenisolona)"|177|9
16204|16203||"5 ml"|1|4|142|6|"'NULL'"|1|"(Cloranfenicol//Prenisolona)"||9
16205|16203||"10 ml"|1|4|142|6|"'NULL'"|1|"(Cloranfenicol//Prenisolona)"||9
16206|0|"SINTOFTONA �ung. �oft�lmico"||1|4|0|0|"'NULL'"|1|"(Cloranfenicol//Prenisolona)"|177|9
16207|16206||"3.5 gr"|1|4|150|1|"'NULL'"|1|"(Cloranfenicol//Prenisolona)"||9
16208|0|"SOLU-MEDROL 40 mg sol. inyect."||1|4|0|0|"'NULL'"|1|"(Metilprednisolona)"|375|5
16209|16208||"1 amp"|1|4|90|48|"'NULL'"|1|"(Metilprednisolona)"||5
16210|0|"SOPHIXIN DX UNGENA �ung. �oft�lmico"||1|4|0|0|"'NULL'"|1|"(Metilprednisolona)"|375|2
16211|16210||"3.5 gr"|1|4|150|1|"'NULL'"|1|"(Metilprednisolona)"||2
16212|0|"SUAVICORT 50 mcg/dosis inhalador nasal"||1|4|0|0|"'NULL'"|1|"(Mometasona)"|393|2
16213|16212||"100 dosis"|1|4|178|1|"'NULL'"|1|"(Mometasona)"||2
16214|16212||"200 dosis"|1|4|178|1|"'NULL'"|1|"(Mometasona)"||2
16215|0|"SUKLOCEF 500/1000 sol. �inyect."||1|4|0|0|"'NULL'"|1|"(Cefoperazona//Sulbactam )"|133|1
16216|16215||"1 fco amp"|1|4|105|29|"'NULL'"|1|"(Cefoperazona//Sulbactam )"||1
16217|0|"SULBACTAM + CEFOPERAZONA sol. �inyect."||1|4|0|0|"'NULL'"|1|"(Cefoperazona//Sulbactam )"|133|1
16218|16217||"1 fco amp"|1|4|105|29|"'NULL'"|1|"(Cefoperazona//Sulbactam )"||1
16219|0|"TALIDOMIDA �100 mg"||1|4|0|0|"'NULL'"|1|"(Talidomida)"|0|2
16220|16219||"30 comp"|1|4|1|1|"'NULL'"|1|"(Talidomida)"||2
16221|0|"TENSIFIN"||1|4|0|0|"'NULL'"|1|"(Clormezanona//Paracetamol)"|190|2
16222|16221||"10 comp"|1|4|1|1|"'NULL'"|1|"(Clormezanona//Paracetamol)"||2
16223|16221||"30 comp"|1|4|1|1|"'NULL'"|1|"(Clormezanona//Paracetamol)"||2
16224|0|"TERACORT inhalador nasal 50 mcg/dosis"||1|4|0|0|"'NULL'"|1|"(Mometasona)"|393|2
16225|16224||"10 ml"|1|4|178|6|"'NULL'"|1|"(Mometasona)"||2
16226|0|"TICANASE �inhalador nasal 50 mcg/dosis"||1|4|0|0|"'NULL'"|1|"(Fluticasona)"|244|2
16227|16226||"15 ml"|1|4|178|6|"'NULL'"|1|"(Fluticasona)"||2
16228|0|"TOBRAL D �ung. �oft�lmico"||1|4|0|0|"'NULL'"|1|"(Dexametasona//Tobramicina)"|136|2
16229|16228||"3.5 gr"|1|4|150|1|"'NULL'"|1|"(Dexametasona//Tobramicina)"||2
16230|0|"TOBRAL-D susp. oft�lmica"||1|4|0|0|"'NULL'"|1|"(Dexametasona//Tobramicina)"|136|2
16231|16230||"5 ml"|1|4|142|6|"'NULL'"|1|"(Dexametasona//Tobramicina)"||2
16232|0|"TOBRAMICINA/DEXAM 0.3/0.1 susp. oft�lmica"||1|4|0|0|"'NULL'"|1|"(Dexametasona//Tobramicina)"|136|2
16233|16232||"10 ml"|1|4|142|6|"'NULL'"|1|"(Dexametasona//Tobramicina)"||2
16234|0|"TODEXONA susp. oft�lmica"||1|4|0|0|"'NULL'"|1|"(Dexametasona//Tobramicina)"|136|2
16235|16234||"5 ml"|1|4|142|6|"'NULL'"|1|"(Dexametasona//Tobramicina)"||2
16236|16234||"10 ml"|1|4|142|6|"'NULL'"|1|"(Dexametasona//Tobramicina)"||2
16237|0|"TODEXONA �ung. �oft�lmico"||1|4|0|0|"'NULL'"|1|"(Dexametasona//Tobramicina)"|136|2
16238|16237||"3.5 gr"|1|4|150|1|"'NULL'"|1|"(Dexametasona//Tobramicina)"||2
16239|0|"TRAL P 37,5/325 comp. recub."||1|4|0|0|"'NULL'"|1|"(Paracetamol//Tramadol)"|441|1
16240|16239||"15 comp"|1|4|1|1|"'NULL'"|1|"(Paracetamol//Tramadol)"||1
16241|16239||"30 comp"|1|4|1|1|"'NULL'"|1|"(Paracetamol//Tramadol)"||1
16242|0|"TRAM-ONE 100 mg"||1|4|0|0|"'NULL'"|1|"(Tramadol)"|543|2
16243|16242||"10 c�ps"|1|4|17|1|"'NULL'"|1|"(Tramadol)"||2
16244|0|"TRAM-ONE �150 mg"||1|4|0|0|"'NULL'"|1|"(Tramadol)"|543|2
16245|16244||"10 c�ps"|1|4|17|1|"'NULL'"|1|"(Tramadol)"||2
16246|0|"TRAM-ONE �200 mg"||1|4|0|0|"'NULL'"|1|"(Tramadol)"|543|2
16247|16246||"10 c�ps"|1|4|17|1|"'NULL'"|1|"(Tramadol)"||2
16248|0|"TRAMACONTIN �150 mg"||1|4|0|0|"'NULL'"|1|"(Tramadol)"|543|2
16249|16248||"10 comp"|1|4|1|1|"'NULL'"|1|"(Tramadol)"||2
16250|0|"TRAMAVOLTA 37,5/325"||1|4|0|0|"'NULL'"|1|"(Paratamol//Tramadol)"|441|1
16251|16250||"20 comp"|1|4|1|1|"'NULL'"|1|"(Paracetamol//Tramadol)"||1
16252|16250||"30 comp"|1|4|1|1|"'NULL'"|1|"(Paratamol//Tramadol)"||1
16253|0|"TRELEGY ELLIPTA 92/55/22 �inhalaci�n oral"||1|4|0|0|"'NULL'"|1|"(Bromuro De Umeclidinio//Fluticasona//Vilanterol)"|0|2
16254|16253||"1 fco"|1|4|178|1|"'NULL'"|1|"(Bromuro de Umeclidinio//Fluticasona//Vilanterol)"||2
16255|0|"TRINARIA 50 mcg/dosis spray nasal"||1|4|0|0|"'NULL'"|1|"(Mometasona)"|393|2
16256|16255||"200 dosis"|1|4|450|6|"'NULL'"|1|"(Mometasona)"||2
16257|0|"ULTRAGESIC XR �200 mg"||1|4|0|0|"'NULL'"|1|"(Tramadol)"|543|2
16258|16257||"30 c�ps"|1|4|17|1|"'NULL'"|1|"(Tramadol)"||2
16259|0|"ULTRAGESIC XR �300 mg"||1|4|0|0|"'NULL'"|1|"(Tramadol)"|543|2
16260|16259||"30 c�ps"|1|4|17|1|"'NULL'"|1|"(Tramadol)"||2
16261|0|"VIROBIN 75 mg"||1|4|0|0|"'NULL'"|1|"(Oseltamivir)"|425|1
16262|16261||"10 c�ps"|1|4|17|1|"'NULL'"|1|"(Oseltamivir)"||1
16263|16261||"30 c�ps"|1|4|17|1|"'NULL'"|1|"(Oseltamivir)"||1
16264|0|"VIROBIN susp.oral 12 mg/mL"||1|4|0|0|"'NULL'"|1|"(Oseltamivir)"|425|1
16265|16264||"1 sobre"|1|4|75|1|"'NULL'"|1|"(Oseltamivir)"||1
16266|0|"ZALEPLON �5 mg"||1|4|0|0|"'NULL'"|1|"(Zoleplon)"|576|1
16267|16266||"10 comp"|1|4|1|1|"'NULL'"|1|"(Zoleplon)"||1
16268|16266||"30 comp"|1|4|1|1|"'NULL'"|1|"(Zoleplon)"||1
16269|0|"ZALEPLON �10 mg"||1|4|0|0|"'NULL'"|1|"(Zoleplon)"|576|1
16270|16269||"10 c�ps"|1|4|17|1|"'NULL'"|1|"(Zoleplon)"||1
16271|16269||"5 c�ps"|1|4|17|1|"'NULL'"|1|"(Zoleplon)"||1
16272|0|"ZIDOVIR �75 mg"||1|4|0|0|"'NULL'"|1|"(Oseltamivir)"|425|1
16273|16272||"10 c�ps"|1|4|17|1|"'NULL'"|1|"(Oseltamivir)"||1
16274|16272||"20 c�ps"|1|4|17|1|"'NULL'"|1|"(Oseltamivir)"||1
16275|16272||"30 c�ps"|1|4|17|1|"'NULL'"|1|"(Oseltamivir)"||1
16276|0|"ZODOL sol. inyect.100 mg/2 mL"||1|4|0|0|"'NULL'"|1|"(Tramadol)"|543|2
16277|16276||"1 amp"|1|4|90|17|"'NULL'"|1|"(Tramadol)"||2
16278|16276||"5 amp"|1|4|90|17|"'NULL'"|1|"(Tramadol)"||2
16279|0|"ZODOL gotas orales 50 mg/mL"||1|4|0|0|"'NULL'"|1|"(Tramadol)"|543|2
16280|16279||"5 ml"|1|4|55|6|"'NULL'"|1|"(Tramadol)"||2
16281|16279||"30 ml"|1|4|55|6|"'NULL'"|1|"(Tramadol)"||2
16282|0|"ZOLIMIN sol. oft�lmica 0.3%"||1|4|0|0|"'NULL'"|1|"(Gatifloxacino)"|253|2
16283|16282||"5 ml"|1|4|142|6|"'NULL'"|1|"(Gatifloxacino)"||2
